RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,TransactionFrequency,AvgTransactionAmount,ComplaintsFiled,CustomerSatisfaction,HasLoan
4015,15597914,Evdokimov,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1,17,6855.947074840087,9,2,1
4016,15631603,Ponomaryova,813,France,Male,32,1,122889.88,1,1,1,26476.18,0,18,4697.308530701439,2,3,1
4017,15789753,Millar,480,France,Male,40,6,148790.61,1,0,1,79329.7,0,20,7278.3726267015445,0,5,0
4018,15678034,Grosse,811,France,Male,46,9,180226.24,1,1,0,13464.64,1,20,4105.5577410723,4,1,0
4019,15690209,Hsiao,715,Germany,Female,32,3,104857.19,2,1,0,114149.8,0,18,2469.8288038035325,2,4,0
4020,15592091,Belbin,620,Spain,Male,31,2,166833.86,2,1,1,135171.6,0,15,6955.930025999843,1,3,1
4021,15647453,Ifeajuna,721,France,Male,42,4,102936.72,1,0,0,1187.88,0,23,4829.514141721082,0,4,0
4022,15697100,Wright,772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1,22,6203.5612065973355,3,2,1
4023,15811290,Komarova,680,Germany,Male,44,0,129974.79,2,1,1,33391.38,0,21,8641.773183118812,0,5,1
4024,15629187,Titheradge,535,France,Male,38,8,85982.07,1,1,0,9238.35,0,20,3555.4918552074064,2,4,0
4025,15758073,Dellucci,655,France,Female,20,7,134397.61,1,0,0,28029.54,0,20,4713.24099032005,0,3,0
4026,15640769,Hobbs,660,France,Male,63,8,137841.53,1,1,1,42790.29,0,23,8139.269009155429,0,4,0
4027,15606641,Beggs,762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1,23,6337.463461710567,4,1,1
4028,15718280,Luffman,662,Germany,Male,39,5,139822.11,2,1,1,146219.9,0,31,3600.4345115908072,0,4,1
4029,15764335,Caldwell,463,Germany,Female,41,8,123151.51,2,1,0,70127.93,0,19,3089.964592921043,0,5,0
4030,15634218,Mancini,501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0,20,3943.838719793309,1,3,0
4031,15808760,Evseev,603,Spain,Female,42,6,0.0,1,1,1,90437.87,0,30,3523.1705903942434,0,4,0
4032,15648461,Hs?eh,688,Spain,Male,37,7,138162.41,2,1,1,113926.31,0,18,5474.6962389790615,0,4,0
4033,15593555,Chinedum,430,France,Male,38,9,0.0,2,1,1,12050.77,0,26,5156.869014395199,0,3,0
4034,15569079,Hagins,632,Germany,Male,48,6,126066.26,1,1,0,64345.61,1,18,5558.475508550702,1,1,0
4035,15800736,Kirwan,601,Spain,Female,42,4,96763.89,1,1,1,199242.65,0,19,3318.3743968804356,0,5,1
4036,15792607,Little,769,France,Female,38,2,0.0,2,0,0,75578.67,0,20,4858.33218494949,3,4,1
4037,15640034,Milligan,551,France,Male,42,2,139561.46,1,1,0,43435.43,1,14,888.6004520875667,4,2,0
4038,15807563,Ch'iu,841,France,Female,52,5,0.0,1,0,0,183239.71,1,19,5290.012634722733,3,1,1
4039,15684461,McKay,469,Spain,Female,31,6,0.0,1,1,0,146213.75,1,18,7350.881289911731,3,2,1
4040,15580134,Crawford,479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0,15,2150.5081813076395,1,4,1
4041,15679075,Onyemere,701,France,Male,37,8,107798.85,1,1,0,16966.73,0,20,5966.856461294922,1,4,0
4042,15742504,Azuka,593,France,Male,36,2,70181.48,2,1,0,80608.12,0,26,3777.9712964788737,1,3,0
4043,15567328,Ch'en,738,Spain,Male,38,5,177997.07,1,0,1,19233.41,0,28,6605.002307386739,0,3,0
4044,15698294,Royster,635,Spain,Male,31,1,0.0,2,1,0,135382.23,0,20,5317.294902424557,0,5,1
4045,15607142,Parkin,658,France,Male,32,8,0.0,1,1,1,80410.68,0,13,5809.408225320882,1,4,1
4046,15738516,Kozlova,687,Spain,Female,36,5,0.0,1,1,0,17696.22,0,15,5129.647797510881,0,5,0
4047,15806403,Hu,650,France,Male,37,9,0.0,2,1,0,17974.08,0,27,7656.663612768705,0,5,0
4048,15656707,Ma,720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0,23,5694.820955390205,0,4,0
4049,15653715,Coates,602,France,Female,63,7,0.0,2,1,1,56323.21,0,27,3589.152571995098,0,5,0
4050,15806184,Burns,618,Spain,Male,33,4,0.0,2,1,1,77550.18,0,22,5197.430104642007,0,5,0
4051,15585734,Gouger,803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0,22,4262.237914067901,1,4,1
4052,15725639,Ignatyev,793,France,Female,63,9,116270.72,1,1,1,184243.25,0,27,5324.799813039178,0,5,0
4053,15618401,Douglas,616,Germany,Male,41,10,113220.2,2,1,1,114072.91,0,21,4160.460575266375,1,3,0
4054,15785385,Fiorentino,550,Spain,Male,51,5,0.0,2,1,0,153917.41,0,28,3646.3785289073708,0,4,1
4055,15734762,Ignatiev,602,France,Female,56,3,115895.22,3,1,0,4176.17,1,16,5398.544425496892,3,1,1
4056,15767129,Munz,452,France,Female,60,6,121730.49,1,1,1,142963.29,0,24,5111.5792572331075,0,5,0
4057,15797204,Paling,655,Spain,Female,28,3,113811.85,2,0,1,76844.23,0,16,7127.911690091695,0,3,1
4058,15769272,Clark,510,France,Female,26,6,136214.08,1,0,0,159742.33,0,25,4170.088241734374,0,5,1
4059,15771966,Akobundu,557,France,Male,39,8,146200.01,1,1,0,177944.64,0,27,1038.2923050093855,0,3,0
4060,15691952,Fanucci,676,France,Male,37,10,106242.67,1,1,1,166678.28,0,20,4272.258403073374,1,5,0
4061,15593250,Hsiao,640,France,Female,29,4,0.0,2,1,0,44904.26,0,19,1747.1384821668462,1,5,0
4062,15605333,Clancy,529,Spain,Male,31,6,0.0,1,1,0,10625.91,0,20,5831.343948193153,1,5,1
4063,15800083,Macdonald,559,France,Male,45,8,24043.45,1,0,1,169781.45,1,17,1652.2041433024247,4,1,1
4064,15575691,Palerma,689,France,Female,58,5,0.0,2,0,1,49848.86,0,21,3023.2578751717974,1,4,0
4065,15689886,Holden,626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1,14,4275.331083450274,1,3,0
4066,15809838,Moore,697,Spain,Male,30,1,0.0,2,0,0,735.79,0,22,8087.90120952229,0,5,1
4067,15736154,Gallo,823,France,Female,44,1,0.0,2,0,1,182495.7,0,20,2854.219768570165,1,3,0
4068,15767391,Otutodilinna,565,Germany,Female,32,4,90322.99,2,0,1,118740.37,0,22,5024.809966293173,1,5,1
4069,15704910,Rios,631,Spain,Male,23,3,0.0,2,1,0,13813.24,0,16,6159.953153914518,0,4,0
4070,15656613,McGregor,646,France,Female,34,3,131283.11,1,0,0,130500.65,0,21,7968.121106441395,1,5,0
4071,15611551,Hill,676,Spain,Male,48,1,131659.59,2,0,1,14152.15,0,22,6555.5895034428195,0,5,0
4072,15732430,H?,850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0,23,7187.813903264931,0,5,1
4073,15741865,Ferrari,810,France,Female,38,9,153166.17,1,1,1,93261.69,0,24,6728.614117703082,0,4,1
4074,15634143,Onyemauchechi,581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0,16,2581.754057207722,1,3,1
4075,15609676,Nkemakonam,718,France,Female,35,2,167924.95,1,1,0,43024.64,0,18,5719.384208634094,0,4,1
4076,15761600,White,713,France,Male,43,5,86394.14,1,1,1,130001.13,0,25,6697.321904344445,0,5,0
4077,15676404,Kirillov,672,France,Female,50,1,0.0,1,1,0,12106.82,1,21,3086.9994206519605,4,3,1
4078,15659236,Iadanza,781,Spain,Male,33,3,0.0,2,1,1,42556.33,0,16,3840.4802465519547,0,4,0
4079,15690440,Stiles,656,Spain,Male,47,1,0.0,2,1,1,197961.93,0,23,3393.6154097458875,1,4,1
4080,15694601,Ankudinov,583,France,Female,31,4,158978.79,1,1,0,12538.92,0,17,6545.245971936067,1,3,0
4081,15812262,Gaffney,808,Germany,Female,37,2,100431.84,1,1,0,35140.49,1,17,4861.437759341736,0,2,0
4082,15762821,Udinese,721,Spain,Male,33,5,0.0,2,0,1,117626.9,0,17,4358.308211329806,1,4,0
4083,15669301,Romani,778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1,23,2436.6601666940246,1,2,0
4084,15672640,Kambinachi,850,Spain,Female,45,4,114347.85,2,1,1,109089.04,0,13,4865.211493612415,1,3,1
4085,15750458,Hawkins,693,France,Female,39,4,0.0,2,0,1,142331.39,0,13,3864.823290030502,0,3,0
4086,15627251,Tsui,520,France,Male,34,4,134007.9,1,1,1,193209.11,0,13,5486.679130528325,0,5,1
4087,15764294,Ifeatu,759,Germany,Male,31,4,98899.91,1,1,1,47832.82,0,26,2714.065602709098,0,5,0
4088,15659962,McIntosh,637,France,Male,60,3,0.0,2,1,1,70174.03,0,20,5355.812519012401,1,4,1
4089,15788536,Armit,755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0,21,4122.098459002358,3,4,1
4090,15596979,Fang,662,France,Female,47,6,0.0,2,1,1,129392.75,0,22,2501.406148529707,0,5,0
4091,15681220,Chou,503,France,Female,37,8,0.0,2,1,1,97893.32,0,9,2345.4319242437064,0,4,0
4092,15635097,Okeke,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0,14,2645.959223954612,0,5,1
4093,15780779,Ramsbotham,583,Spain,Female,40,4,0.0,2,1,0,114093.73,0,21,4587.201885118916,0,3,1
4094,15798470,Scannell,764,Spain,Female,48,1,75990.97,1,1,0,158323.81,1,28,5241.990868727001,0,3,0
4095,15760880,Edman,513,France,Male,29,10,0.0,2,0,1,25514.77,0,22,5539.647264754362,1,4,0
4096,15616929,De Luca,730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0,24,5615.105835456895,0,4,0
4097,15758775,Vasilyeva,820,Spain,Male,34,10,97208.46,1,1,1,59553.34,0,26,3482.9534780415993,1,5,0
4098,15663386,Tuan,597,Spain,Female,26,7,0.0,2,1,0,110253.2,0,26,7116.805816190351,0,3,0
4099,15621267,Ejimofor,637,France,Male,32,5,0.0,1,0,0,148769.08,0,17,4115.548947983694,0,3,0
4100,15720509,Hs?,696,France,Male,34,9,150856.79,1,0,1,8236.78,0,24,5900.299520119464,0,4,0
4101,15693322,Shaver,635,Germany,Female,37,9,146748.07,1,0,1,11407.58,0,16,4671.689133012366,0,5,0
4102,15589544,Wallis,673,Spain,Female,57,4,0.0,2,1,1,49684.09,0,21,5751.242463406083,0,3,1
4103,15772030,Coupp,662,Spain,Male,33,3,0.0,2,0,1,68064.83,0,20,4571.343867710172,0,4,0
4104,15693337,Perry,683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0,27,5787.269753149133,0,4,0
4105,15676571,Bezrukova,850,France,Male,55,6,0.0,1,1,0,944.41,1,19,4985.222260239353,2,2,0
4106,15701392,Lucciano,815,Spain,Male,28,6,0.0,2,0,1,185547.71,0,20,6627.681141301378,0,5,0
4107,15741092,Ingram,671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0,20,3362.6299135776035,1,3,0
4108,15643865,Lo Duca,601,France,Female,40,3,92055.36,1,0,1,164652.02,1,20,1460.2173282188432,0,1,0
4109,15769389,Wan,709,Germany,Female,39,9,124723.92,1,1,0,73641.86,0,15,3053.2851611318065,2,5,1
4110,15807768,Cohn,702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0,24,7137.836830476068,1,4,0
4111,15801630,Yen,558,France,Male,40,6,0.0,2,1,0,173844.89,0,22,4690.882360224521,1,5,0
4112,15705034,Peng,691,Spain,Male,40,1,0.0,2,1,1,145613.17,0,22,5184.124591093125,0,4,0
4113,15763107,Little,700,France,Female,30,9,0.0,1,1,1,174971.64,0,18,2892.7267719072256,1,4,0
4114,15667085,Meng,667,France,Male,33,4,0.0,2,1,1,131834.75,0,22,5131.107450300557,0,4,0
4115,15647008,Adams,624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1,15,2954.374711854607,3,1,0
4116,15584505,Hill,580,France,Female,23,5,113923.81,2,0,0,196241.43,0,22,3248.43744989449,1,5,0
4117,15748068,Boyle,571,Spain,Female,31,3,0.0,2,1,1,194667.92,0,23,4195.032634352239,0,5,0
4118,15663964,Pagnotto,561,France,Male,37,5,0.0,2,1,0,83093.25,0,16,5890.194515684291,0,4,0
4119,15782311,Feng,529,France,Male,28,9,0.0,2,1,1,52545.24,0,20,6103.695161285021,1,5,1
4120,15588197,Endrizzi,670,France,Male,36,7,0.0,2,0,0,59571.5,0,17,6158.089795875674,0,3,0
4121,15610105,Shen,666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0,15,1823.8317699112517,0,5,0
4122,15606133,Lay,628,Spain,Male,42,7,0.0,2,0,1,172967.87,0,24,4986.670999219477,0,4,0
4123,15599403,Wu,577,France,Male,60,10,125389.7,2,1,1,178616.73,0,14,4606.436333234528,0,3,0
4124,15648225,Shephard,652,Spain,Female,38,1,103895.31,1,0,1,159649.44,0,27,1935.6351678370893,1,5,1
4125,15608406,Schmidt,678,France,Male,26,5,111128.04,1,1,0,60941.27,1,22,5031.967533444397,5,2,0
4126,15633378,Davidson,692,Spain,Female,49,9,0.0,2,1,0,178342.63,0,20,4499.145565126477,1,5,0
4127,15664759,Lamb,675,Spain,Male,32,10,0.0,2,1,0,191545.65,0,22,6023.051344235775,1,5,0
4128,15625545,Hussey,712,Spain,Male,52,9,0.0,1,1,1,117977.45,1,32,5162.494152479605,5,2,0
4129,15772148,Ferrari,639,Germany,Female,37,5,151242.48,1,0,1,49637.65,0,23,3901.358939433494,1,4,0
4130,15810829,Macfarlan,618,France,Male,48,7,0.0,1,1,0,13921.82,1,15,6851.524900913955,4,1,0
4131,15731669,Szabados,554,France,Male,39,2,129709.62,1,1,0,173197.12,0,20,557.5329984497512,1,5,1
4132,15738634,Yuan,533,France,Male,47,9,83347.25,1,1,1,137696.25,0,26,4871.469743140779,4,3,0
4133,15737571,Matveyev,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,0,24,1473.4981360161282,0,5,0
4134,15667602,Cheng,704,Spain,Male,33,3,0.0,2,1,0,73018.74,0,24,3175.6134575877604,0,5,1
4135,15684147,Palerma,678,France,Male,43,5,102338.19,1,1,1,79649.62,0,25,6049.627406018699,2,4,0
4136,15789874,Wang,712,France,Female,29,3,87375.78,2,0,0,166194.53,0,21,2451.605039118394,1,4,1
4137,15757952,Teng,651,France,Male,44,2,0.0,3,1,0,102530.35,1,20,2152.5643625921302,1,1,0
4138,15698732,K'ung,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0,15,9763.889966831248,1,4,0
4139,15714355,Sinclair,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0,23,2281.421897159671,0,5,0
4140,15599090,McKelvey,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0,29,8301.041806175946,1,5,0
4141,15762048,Yuan,841,Germany,Female,33,7,154969.79,2,1,1,99505.75,0,21,4655.595670841479,0,5,0
4142,15790596,Moran,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0,26,3950.3417571220493,1,5,0
4143,15609623,McConnell,637,France,Female,63,5,0.0,1,1,0,28092.77,1,22,6133.57278117641,3,3,0
4144,15711901,Iheatu,500,France,Male,45,2,109162.82,1,1,1,126145.08,0,25,7673.188151088998,0,4,1
4145,15779809,Giordano,655,France,Male,44,8,87471.63,1,0,1,188593.98,0,20,2707.864115783343,1,3,0
4146,15729018,Alexander,666,France,Female,33,2,147229.65,1,1,1,56410.17,0,17,3979.500420542939,0,4,0
4147,15698246,Gordon,658,France,Female,24,2,0.0,2,1,1,84694.49,0,18,6693.739469368505,0,5,1
4148,15712409,Tang,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0,37,5575.988624854,0,4,0
4149,15758306,T'an,654,France,Male,32,6,0.0,2,1,1,137898.57,0,28,7203.835661282765,0,4,1
4150,15621435,Davies,623,France,Female,39,1,160903.2,1,0,0,78774.36,0,22,6030.223908863559,0,5,1
4151,15566295,Sanders,761,France,Female,33,6,138053.79,2,1,0,148779.41,0,18,8616.448018298295,0,5,0
4152,15569098,Winifred,627,France,Male,44,6,153548.12,1,0,0,35300.08,1,19,5357.177197667301,2,3,0
4153,15662532,Holmes,757,Germany,Male,31,8,149085.9,2,1,1,197077.36,0,13,5443.622296661923,0,4,0
4154,15664001,Riddle,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1,19,5643.442744031598,1,3,0
4155,15703437,Chinedum,726,France,Male,34,3,0.0,2,1,0,196288.46,0,22,4715.022296546884,1,4,1
4156,15708003,Aleksandrova,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0,20,6696.174317601849,0,5,1
4157,15599452,Conti,605,Germany,Female,43,8,125338.8,2,1,0,23970.13,0,17,5474.082447726052,0,4,1
4158,15719793,Watson,850,Spain,Male,62,5,0.0,2,1,1,180243.56,0,26,6576.360018290288,1,5,0
4159,15771580,Davison,850,France,Female,38,0,106831.69,1,0,1,148977.72,0,27,6888.99970724832,0,5,1
4160,15732268,Cook,751,France,Male,29,3,159597.45,1,1,0,39934.41,0,17,5856.909363120655,1,5,1
4161,15722350,Udinesi,627,Germany,Female,37,7,147361.57,1,1,1,133031.96,0,27,6003.432648468393,1,5,0
4162,15611371,Siciliani,736,France,Male,43,4,176134.54,1,1,1,52856.88,0,27,2979.3404248069323,0,5,0
4163,15673584,Bell,652,France,Female,74,5,0.0,2,1,1,937.15,0,30,3899.2928243603574,0,4,0
4164,15636396,Jackson,627,France,Female,35,7,0.0,2,0,1,193022.44,0,23,6686.766905981463,0,4,0
4165,15706170,Onyemere,636,France,Male,34,1,84055.43,1,0,0,37490.84,0,20,7847.262363637026,1,5,0
4166,15725478,McClemans,775,France,Male,60,7,0.0,2,1,1,111558.7,0,23,1119.1395489832794,0,5,0
4167,15654562,Ma,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1,21,3864.2737054971703,1,3,1
4168,15737509,Morrison,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0,31,5047.2412048293,0,5,1
4169,15690796,Chambers,516,France,Male,37,8,0.0,1,1,0,101834.58,0,16,3241.451075838644,0,5,0
4170,15716728,Basedow,513,Spain,Female,42,10,0.0,2,0,1,73151.25,0,19,3354.960711636634,0,3,0
4171,15605665,Nwora,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0,20,5949.83974758761,3,4,0
4172,15748481,Howey,564,France,Female,27,6,0.0,1,0,0,7819.76,0,23,8162.751938342867,0,5,0
4173,15757777,Pai,636,France,Female,35,2,0.0,2,1,1,23129.46,0,13,936.3528873557179,0,4,0
4174,15747808,Ni,712,France,Male,29,3,102540.61,1,1,1,189680.79,0,15,4659.047702036608,0,4,0
4175,15810593,Forbes,568,France,Male,51,4,0.0,3,1,1,66586.56,0,16,5926.560683580776,0,5,0
4176,15693376,Baryshnikov,741,Spain,Male,43,0,0.0,2,1,1,2920.63,1,18,6560.427944400483,1,2,0
4177,15579808,Kramer,754,Germany,Female,39,8,129401.87,1,1,1,87684.93,0,14,5638.254686138077,0,3,0
4178,15598275,Sochima,709,France,Female,32,7,0.0,2,1,1,199418.02,0,14,8522.80509987223,0,4,0
4179,15737080,Marchesi,510,France,Female,32,1,0.0,2,0,1,28515.17,0,27,5057.813186651588,0,4,0
4180,15668580,Todd,716,Spain,Male,33,2,0.0,2,1,1,92916.53,0,20,7623.985580784194,1,5,1
4181,15569438,Mai,607,Germany,Male,36,10,106702.94,2,0,0,198313.69,0,20,3707.2646593080617,3,5,0
4182,15675842,Pinto,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0,21,5115.965893177699,0,4,0
4183,15577587,Reynolds,550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1,19,2574.5698484022987,2,2,0
4184,15625592,Sal,486,France,Male,26,2,0.0,2,1,1,31399.4,0,24,6801.728881097988,0,5,1
4185,15635141,Miller,598,Germany,Male,59,8,118210.42,2,0,0,60192.14,1,13,4759.114274717647,4,2,1
4186,15642570,Scott,675,Spain,Male,35,8,0.0,2,1,0,29062.25,0,25,5715.642125039796,1,4,1
4187,15702175,Herrin,755,France,Female,29,4,148654.84,2,1,1,28805.09,0,21,4373.262737429853,3,4,0
4188,15677785,Stevenson,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0,18,6172.857003318032,1,4,1
4189,15786153,McKenzie,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0,20,5794.867947711504,0,5,1
4190,15759499,Gardiner,598,France,Female,32,4,111156.52,1,1,1,167376.26,0,15,3010.697140057587,0,5,0
4191,15659568,Atkinson,850,Spain,Female,31,3,121237.65,1,1,1,31022.56,0,24,3126.4651348339794,0,4,0
4192,15715597,Onyemauchechi,679,France,Male,36,1,97234.58,1,1,0,188997.08,0,27,4944.462539317296,1,3,0
4193,15610147,Ross,632,France,Male,60,2,0.0,2,0,1,2085.32,0,26,6319.147914813315,0,3,1
4194,15802362,Newland,550,Spain,Male,45,0,0.0,2,0,1,70399.71,0,22,8725.791106227694,1,4,0
4195,15660524,Hu,572,Germany,Female,54,9,97382.53,1,1,1,195771.95,0,20,5605.981713331458,1,4,0
4196,15747168,Sanders,626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1,20,7015.06280497708,2,2,1
4197,15796910,Tsui,625,Spain,Female,57,7,0.0,1,0,0,84106.17,1,15,1774.2981304716627,0,3,0
4198,15707674,Marino,515,France,Female,58,2,131852.81,1,1,0,81436.68,1,15,9025.911698867965,1,3,0
4199,15565706,Akobundu,612,Spain,Male,35,1,0.0,1,1,1,83256.26,1,34,6211.372422258386,2,1,1
4200,15587596,Morrison,628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0,17,4900.790977682441,2,4,1
4201,15751943,Mai,529,Spain,Female,43,5,0.0,2,0,0,79476.63,0,21,4670.607905084149,1,5,0
4202,15621227,Hs?eh,668,Germany,Female,46,7,161806.09,1,1,1,173052.19,0,24,2785.6004042820036,0,4,0
4203,15757588,Wright,526,France,Male,30,9,0.0,2,0,0,100995.68,0,16,3357.426408559658,0,4,1
4204,15640922,Demaine,791,France,Female,52,7,0.0,1,1,1,122782.5,0,23,8820.871264266829,0,3,1
4205,15567557,Chien,573,France,Male,27,2,128243.03,1,1,1,11631.34,0,19,3021.991123427975,0,4,1
4206,15670103,Dickinson,565,France,Female,38,5,126645.13,1,1,1,168303.55,0,15,2983.4644842673097,0,3,0
4207,15720929,Kazantseva,604,France,Female,47,8,62094.71,3,0,0,9308.1,1,21,3595.5590278488417,4,3,0
4208,15732774,Marchesi,656,France,Male,37,7,112291.34,1,1,0,153157.97,0,18,2603.6384940774547,1,4,0
4209,15628558,Pan,447,France,Female,44,5,89188.83,1,1,1,75408.24,0,15,5030.61314969102,0,3,0
4210,15729201,Harewood,682,France,Male,55,9,0.0,1,1,0,153356.8,1,22,7177.821025330477,2,1,1
4211,15731117,Kao,437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0,27,3779.015347455933,1,4,0
4212,15615207,Yeh,792,Spain,Male,47,0,0.0,1,1,1,5557.88,1,17,2253.3514404783573,1,2,0
4213,15773512,Bischof,627,Spain,Female,25,4,0.0,1,1,1,194313.93,0,19,5583.722626029307,1,5,0
4214,15572145,Ashton,767,France,Female,34,8,0.0,2,1,0,94767.77,0,23,4888.451324640374,0,4,0
4215,15642710,Napolitani,686,France,Male,26,7,0.0,2,1,0,1540.89,0,17,7005.44910016325,1,5,0
4216,15574213,Wilson,789,France,Female,53,1,158271.74,1,1,1,5036.39,1,19,4090.983401395459,3,2,0
4217,15718852,Uren,794,France,Male,56,9,96951.21,1,1,1,71776.76,0,25,4479.686440746649,0,5,0
4218,15583840,Okechukwu,587,Germany,Male,35,5,121863.61,1,1,1,23481.69,1,16,4700.939270913462,1,1,0
4219,15782418,Ku,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1,20,5178.008221106964,5,1,0
4220,15813504,Onyemachukwu,543,Germany,Female,25,1,146566.01,1,0,1,161407.48,0,15,4214.87664528482,1,4,0
4221,15711314,Kao,589,Spain,Female,45,1,0.0,1,0,0,125939.22,1,19,3890.7117839079824,4,2,0
4222,15621064,Russell,701,Germany,Male,23,5,186101.18,2,1,1,76611.33,0,24,1299.2446302363173,1,4,1
4223,15627847,Woronoff,850,France,Male,40,6,0.0,1,1,0,136985.08,1,21,3869.225581759766,4,3,0
4224,15588090,Ferri,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1,24,6430.446536163504,3,3,0
4225,15735270,Ruggiero,767,Spain,Male,47,2,0.0,1,1,0,48161.18,1,23,6700.491038737771,3,1,0
4226,15671804,Wilding,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0,17,4057.773952817399,0,5,0
4227,15753215,Yashina,651,Spain,Female,36,8,0.0,2,1,0,91652.43,0,20,7598.971996363523,1,4,0
4228,15789941,Yevseyev,633,France,Female,36,6,125130.28,1,0,0,125961.48,0,16,4942.591856599291,0,3,1
4229,15691061,Rapuokwu,740,France,Female,37,9,0.0,2,1,1,73225.31,0,24,2324.3072563681044,0,4,0
4230,15808326,Maslov,592,France,Female,34,9,0.0,2,1,1,20460.2,0,22,1695.2318870914883,0,3,0
4231,15566660,Cole,670,France,Female,41,10,0.0,3,1,0,81602.02,0,16,7436.515845239453,1,3,1
4232,15778947,Sullivan,628,France,Male,36,3,0.0,2,1,1,8742.91,0,16,4253.992549477853,2,3,0
4233,15632977,Hsiao,745,France,Male,47,5,0.0,2,0,0,145789.71,0,21,2571.870953854842,0,4,1
4234,15591747,Rossi,705,France,Male,32,3,0.0,2,0,0,129576.99,0,20,481.4476571289297,1,4,0
4235,15567335,Allsop,559,France,Female,42,7,0.0,2,1,1,190040.29,0,17,4208.567778249714,0,3,0
4236,15609299,Chamberlain,595,France,Male,29,6,150685.79,1,1,0,87771.06,0,8,5809.501717992723,1,4,1
4237,15669945,Jackson,492,France,Male,35,4,141359.37,2,1,0,39519.53,0,23,3604.617711907591,1,4,0
4238,15736271,Dumetochukwu,498,France,Female,29,9,0.0,1,1,0,190035.83,0,24,2893.509679732257,0,4,0
4239,15710390,Uspensky,655,France,Female,39,6,94631.26,2,1,1,148948.52,0,19,3901.248462786545,1,3,1
4240,15756481,Garcia,636,France,Female,39,3,118336.14,1,1,0,184691.77,0,23,7486.3840382897115,0,5,1
4241,15736730,Soto,634,France,Female,45,2,0.0,1,1,1,143458.31,0,14,2214.036764649619,1,3,0
4242,15626040,McDonald,793,Spain,Male,63,0,0.0,2,0,1,27166.75,0,18,3716.5979391549654,0,4,0
4243,15746553,Castles,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1,22,7421.515479235181,1,3,0
4244,15622518,Stephenson,768,France,Female,26,5,51116.26,1,1,1,70454.79,1,22,5988.352578847507,3,2,0
4245,15684908,Davidson,540,Germany,Male,64,1,91869.69,1,0,1,95421.0,0,23,5358.255627557913,1,4,1
4246,15569446,Tu,732,France,Female,34,8,122338.43,2,1,0,187985.85,0,20,3703.107729167503,1,3,0
4247,15777504,Colbert,617,France,Female,30,8,0.0,1,1,1,92621.9,0,26,5061.009629000856,0,5,1
4248,15677906,Owens,637,Spain,Female,54,5,0.0,1,0,1,150836.98,0,19,3924.3418630933984,0,5,1
4249,15703292,Chimezie,573,France,Male,26,8,86270.93,2,1,1,90177.3,0,21,3281.2277378584977,0,4,0
